2022-10-07 16:56:40,59.4
2022-10-07 16:56:42,58.426
2022-10-07 16:56:44,58.913
2022-10-07 16:56:46,56.478
2022-10-07 16:56:48,57.452
2022-10-07 16:56:49,57.939
2022-10-07 16:56:51,57.939
2022-10-07 16:56:53,57.452
2022-10-07 16:59:09,60.374
2022-10-07 16:59:12,60.374
2022-10-07 16:59:13,60.861
2022-10-07 16:59:15,61.348
2022-10-07 16:59:17,60.861
2022-10-07 16:59:19,59.887
2022-10-07 16:59:21,61.348
2022-10-07 16:59:23,61.348
2022-10-07 16:59:25,60.861
2022-10-07 16:59:27,60.374
2022-10-07 16:59:29,61.835
2022-10-07 16:59:31,61.835
2022-10-07 16:59:33,60.374
2022-10-07 16:59:35,60.861
2022-10-07 16:59:37,61.348
2022-10-07 16:59:42,60.374
2022-10-07 16:59:44,59.887
2022-10-07 16:59:46,61.348
2022-10-07 17:00:17,62.809
2022-10-07 17:00:20,60.861
2022-10-07 17:00:22,61.348
2022-10-07 17:00:24,61.348
2022-10-07 17:00:26,61.348
2022-10-07 17:00:28,60.374
2022-10-07 17:00:30,60.374
2022-10-07 17:00:32,59.887
2022-10-07 17:00:33,59.4
2022-10-07 17:00:35,58.913
2022-10-07 17:00:37,59.887
2022-10-07 17:00:39,59.887
2022-10-07 17:00:41,60.374
2022-10-07 17:00:43,60.374
2022-10-07 17:00:45,59.887
2022-10-07 17:00:47,60.374
2022-10-07 17:00:49,61.835
2022-10-07 17:00:52,61.348
2022-10-07 17:01:19,62.322
2022-10-07 17:01:20,62.809
2022-10-07 17:01:20,63.783
2022-10-07 17:01:21,63.783
2022-10-07 17:01:22,64.757
2022-10-07 17:01:23,64.27
2022-10-07 17:01:24,65.731
2022-10-07 17:01:24,65.244
2022-10-07 17:01:25,65.244
2022-10-07 17:44:30,55.504
2022-10-07 17:44:33,56.478
2022-10-07 17:44:35,55.017
2022-10-07 17:44:37,55.017
2022-10-07 17:44:39,54.043
2022-10-07 17:44:41,53.556
2022-10-07 17:44:43,53.556
2022-10-07 17:44:45,54.043
2022-10-07 17:44:47,52.582
2022-10-07 17:44:49,52.582
2022-10-07 17:44:51,52.582
2022-10-07 17:44:53,52.582
2022-10-07 17:44:55,52.095
2022-10-07 17:44:57,52.582
2022-10-07 17:44:58,52.582
2022-10-07 17:45:00,53.069
2022-10-07 17:45:02,52.095
2022-10-07 17:45:04,52.095
2022-10-07 17:45:06,52.582
2022-10-07 17:45:08,52.095
2022-10-07 17:45:10,51.608
2022-10-07 17:45:12,53.069
2022-10-07 17:45:14,53.069
2022-10-07 17:45:15,53.069
2022-10-07 17:45:17,53.069
2022-10-07 17:45:19,52.582
2022-10-07 17:45:21,53.069
2022-10-07 17:45:23,53.556
2022-10-07 17:45:25,52.095
2022-10-07 17:45:26,53.069
2022-10-07 17:45:28,53.069
2022-10-07 17:45:30,53.069
2022-10-07 17:45:32,53.556
2022-10-07 17:45:34,53.556
2022-10-07 17:45:36,53.069
2022-10-07 17:45:38,54.043
2022-10-07 17:45:39,54.53
2022-10-07 17:45:41,53.069
2022-10-07 17:45:43,54.53
2022-10-07 17:45:45,54.53
2022-10-07 17:45:47,54.53
2022-10-07 17:45:49,53.556
2022-10-07 17:45:51,53.556
2022-10-07 17:45:53,54.043
2022-10-07 17:45:55,55.017
2022-10-07 17:45:57,54.53
2022-10-07 17:45:59,54.53
2022-10-07 17:46:00,54.53
2022-10-07 17:46:02,53.556
2022-10-07 17:46:04,54.043
2022-10-07 17:46:06,55.504
2022-10-07 17:46:08,55.504
2022-10-07 17:46:10,55.017
2022-10-07 17:46:12,56.478
2022-10-07 17:46:14,54.53
2022-10-07 17:46:15,54.53
2022-10-07 17:46:17,55.504
2022-10-07 17:46:19,55.504
2022-10-07 17:46:21,55.504
2022-10-07 17:46:23,54.53
2022-10-07 17:46:25,55.504
2022-10-07 17:46:27,55.504
2022-10-07 17:46:28,55.991
2022-10-07 17:46:30,55.017
2022-10-07 17:46:32,55.991
2022-10-07 17:46:34,55.991
2022-10-07 17:46:36,55.504
2022-10-07 17:46:38,55.504
2022-10-07 17:46:40,55.991
2022-10-07 17:46:42,56.478
2022-10-07 17:46:44,55.991
2022-10-07 17:46:46,56.478
2022-10-07 17:46:48,55.991
2022-10-07 17:46:49,56.478
2022-10-07 17:46:51,56.478
2022-10-07 17:46:53,55.991
2022-10-07 17:46:55,55.991
2022-10-07 17:46:57,56.478
2022-10-07 17:46:59,55.504
2022-10-07 17:47:01,56.965
2022-10-07 17:47:03,56.965
2022-10-07 17:47:05,55.991
2022-10-07 17:47:07,56.478
2022-10-07 17:47:09,55.991
2022-10-07 17:47:11,57.452
2022-10-07 17:47:13,56.965
2022-10-07 17:47:15,55.991
2022-10-07 17:47:17,57.939
2022-10-07 17:47:19,57.452
2022-10-07 17:47:21,56.965
2022-10-07 17:47:23,56.965
2022-10-07 17:47:25,57.452
2022-10-07 17:47:27,57.452
2022-10-07 17:47:29,57.452
2022-10-07 17:47:31,56.478
2022-10-07 17:47:33,56.478
2022-10-07 17:47:35,57.452
2022-10-07 17:47:36,57.939
2022-10-07 17:47:38,56.965
2022-10-07 17:47:40,56.965
2022-10-07 17:47:42,57.939
2022-10-07 17:47:44,56.965
2022-10-07 17:47:46,58.426
2022-10-07 17:47:48,56.965
2022-10-07 17:47:50,57.939
2022-10-07 17:47:52,57.452
2022-10-07 17:47:54,58.426
2022-10-07 17:47:56,57.939
2022-10-07 17:47:58,57.939
2022-10-07 17:48:00,58.913
2022-10-07 17:48:02,58.426
2022-10-07 17:48:04,57.452
2022-10-07 17:48:06,57.452
2022-10-07 17:48:08,58.913
2022-10-07 17:48:10,57.939
2022-10-07 17:48:12,58.426
2022-10-07 17:48:13,57.939
2022-10-07 17:48:15,57.939
2022-10-07 17:48:17,58.913
2022-10-07 17:48:19,57.939
2022-10-07 17:48:21,58.426
2022-10-07 17:48:23,59.4
2022-10-07 17:48:25,58.426
2022-10-07 17:48:27,58.426
2022-10-07 17:48:29,58.913
2022-10-07 17:48:31,58.913
2022-10-07 17:48:33,59.4
2022-10-07 17:48:35,59.4
2022-10-07 17:48:37,59.887
2022-10-07 17:48:38,59.4
2022-10-07 17:48:40,58.913
2022-10-07 17:48:42,59.4
2022-10-07 17:48:44,59.887
2022-10-07 17:48:46,58.913
2022-10-07 17:48:48,58.426
2022-10-07 17:48:49,58.913
2022-10-07 17:48:51,60.374
2022-10-07 17:48:53,58.426
2022-10-07 17:48:55,59.887
2022-10-07 17:48:57,58.426
2022-10-07 17:48:59,60.374
2022-10-07 17:49:01,59.887
2022-10-07 17:49:03,59.4
2022-10-07 17:49:04,59.4
2022-10-07 17:49:06,59.887
2022-10-07 17:49:08,59.4
2022-10-07 17:49:10,59.887
2022-10-07 17:49:12,59.887
2022-10-07 17:49:14,59.887
2022-10-07 17:49:16,58.913
2022-10-07 17:49:18,59.4
2022-10-07 17:49:20,58.913
2022-10-07 17:49:21,59.4
2022-10-07 17:49:23,60.861
2022-10-07 17:49:25,60.374
2022-10-07 17:49:27,60.374
2022-10-07 17:49:29,59.887
2022-10-07 17:49:31,59.887
2022-10-07 17:49:33,59.4
2022-10-07 17:49:35,60.374
2022-10-07 17:49:37,59.887
2022-10-07 17:49:38,58.913
2022-10-07 17:49:40,60.374
2022-10-07 17:49:42,59.887
2022-10-07 17:49:44,61.348
2022-10-07 17:49:46,61.348
2022-10-07 17:49:48,60.374
2022-10-07 17:49:50,60.861
2022-10-07 17:49:52,60.374
2022-10-07 17:49:54,60.861
2022-10-07 17:49:56,61.348
2022-10-07 17:49:58,59.887
2022-10-07 17:49:59,60.374
2022-10-07 17:50:01,60.861
2022-10-07 17:50:03,60.374
2022-10-07 17:50:05,60.374
2022-10-07 17:50:07,60.861
2022-10-07 17:50:09,60.374
2022-10-07 17:50:11,60.374
2022-10-07 17:50:13,60.861
2022-10-07 17:50:15,60.861
2022-10-07 17:50:17,60.861
2022-10-07 17:50:18,60.861
2022-10-07 17:50:20,61.835
2022-10-07 17:50:22,60.861
2022-10-07 17:50:24,60.374
2022-10-07 17:50:26,60.861
2022-10-07 17:50:28,61.348
2022-10-07 17:50:30,61.348
2022-10-07 17:50:32,61.348
2022-10-07 17:50:34,61.348
2022-10-07 17:50:36,60.861
2022-10-07 17:50:38,60.861
2022-10-07 17:50:40,61.348
2022-10-07 17:50:42,61.348
2022-10-07 17:50:44,60.861
2022-10-07 17:50:46,61.835
2022-10-07 17:50:48,61.348
2022-10-07 17:50:50,60.861
2022-10-07 17:50:52,60.861
2022-10-07 17:50:53,61.835
2022-10-07 17:50:55,60.861
2022-10-07 17:50:57,59.887
2022-10-07 17:50:59,60.861
2022-10-07 17:51:01,60.374
2022-10-07 17:51:03,61.348
2022-10-07 17:51:05,61.835
2022-10-07 17:51:07,60.861
2022-10-07 17:51:09,60.374
2022-10-07 17:51:11,61.348
2022-10-07 17:51:13,61.348
2022-10-07 17:51:15,61.835
2022-10-07 17:51:17,61.348
2022-10-07 17:51:19,61.835
2022-10-07 17:51:21,61.835
2022-10-07 17:51:23,61.835
2022-10-07 17:51:25,60.861
2022-10-07 17:51:27,62.322
2022-10-07 17:51:29,61.835
2022-10-07 17:51:31,60.861
2022-10-07 17:51:32,61.348
2022-10-07 17:51:34,61.835
2022-10-07 17:51:36,61.348
2022-10-07 17:51:38,61.348
2022-10-07 17:51:40,62.322
2022-10-07 17:51:42,61.835
2022-10-07 17:51:44,61.348
2022-10-07 17:51:46,61.348
2022-10-07 17:51:48,62.322
2022-10-07 17:51:49,61.835
2022-10-07 17:51:51,60.861
2022-10-07 17:51:53,62.809
2022-10-07 17:51:55,62.322
2022-10-07 17:51:57,62.322
2022-10-07 17:51:59,61.835
2022-10-07 17:52:01,61.835
2022-10-07 17:52:03,61.348
2022-10-07 17:52:05,61.348
2022-10-07 17:52:07,62.322
2022-10-07 17:52:09,62.322
2022-10-07 17:52:10,62.322
2022-10-07 17:52:12,61.348
2022-10-07 17:52:14,61.835
2022-10-07 17:52:16,62.809
2022-10-07 17:52:18,62.809
2022-10-07 17:52:20,63.296
2022-10-07 17:52:22,62.322
2022-10-07 17:52:24,62.809
2022-10-07 17:52:26,62.322
2022-10-07 17:52:28,62.322
2022-10-07 17:52:30,62.809
2022-10-07 17:52:32,61.835
2022-10-07 17:52:33,61.835
2022-10-07 17:52:35,62.322
2022-10-07 17:52:37,62.809
2022-10-07 17:52:39,61.835
2022-10-07 17:52:41,62.809
2022-10-07 17:52:43,61.835
2022-10-07 17:52:45,62.322
2022-10-07 17:52:47,61.835
2022-10-07 17:52:49,61.348
2022-10-07 17:52:51,63.783
