-0.4155731201171875,-0.39447021484375,9.869735717773438
-0.4407196044921875,-0.3860931396484375,9.8565673828125
-0.434722900390625,-0.3765106201171875,9.874526977539062
-0.4251556396484375,-0.3848876953125,9.862548828125
-0.438323974609375,-0.3753204345703125,9.821853637695312
-0.4419097900390625,-0.3860931396484375,9.8817138671875
-0.434722900390625,-0.389678955078125,9.8446044921875
-0.450286865234375,-0.3765106201171875,9.848190307617188
-0.432342529296875,-0.3813018798828125,9.8817138671875
-0.4490966796875,-0.37890625,9.8505859375
-0.4311370849609375,-0.3765106201171875,9.833816528320312
-0.413177490234375,-0.3777008056640625,9.882904052734375
-0.455078125,-0.3872833251953125,9.868545532226562
-0.453887939453125,-0.3920745849609375,9.843399047851562
-0.4191741943359375,-0.374114990234375,9.8565673828125
-0.4263458251953125,-0.3860931396484375,9.875717163085938
-0.432342529296875,-0.3777008056640625,9.882904052734375
-0.4143829345703125,-0.3765106201171875,9.862548828125
-0.4143829345703125,-0.4124298095703125,9.852981567382812
-0.455078125,-0.38848876953125,9.848190307617188
-0.4215545654296875,-0.3609466552734375,9.873321533203125
-0.450286865234375,-0.3657379150390625,9.891281127929688
-0.4299468994140625,-0.3813018798828125,9.831436157226562
-0.4251556396484375,-0.3848876953125,9.848190307617188
-0.443115234375,-0.3848876953125,9.860153198242188
-0.432342529296875,-0.380096435546875,9.87213134765625
-0.4107818603515625,-0.362152099609375,9.82904052734375
-0.4215545654296875,-0.3717193603515625,9.849380493164062
-0.459869384765625,-0.3549652099609375,9.892486572265625
-0.4622650146484375,-0.3920745849609375,9.88409423828125
-0.4514923095703125,-0.3609466552734375,9.825439453125
-0.443115234375,-0.380096435546875,9.864944458007812
-0.4036102294921875,-0.3848876953125,9.845794677734375
-0.4119873046875,-0.390869140625,9.851776123046875
-0.45867919921875,-0.38848876953125,9.87811279296875
-0.4119873046875,-0.36932373046875,9.860153198242188
-0.432342529296875,-0.3717193603515625,9.812271118164062
-0.455078125,-0.383697509765625,9.595596313476562
-0.4371185302734375,-0.3717193603515625,9.875717163085938
-0.4359283447265625,-0.389678955078125,9.880508422851562
-0.43951416015625,-0.3980560302734375,9.837417602539062
